"plot_id","Xutm","Yutm","LANDScapes","HAND","LOG","GEOL","VEGET","ALT","SLO","LANDScapes_status","GEOL_status","VEGET_status"
"H131",152817.4763,493457.3842,NA,26.2588087973633,7.37838371299671,NA,NA,121.261192321777,4.79382968952715,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1311",309747.9795,337041.4219,NA,55.1492677143555,8.07121853996986,NA,NA,174.467529296875,7.03010047901499,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1312",309591.2508,336923.6611,NA,39.4561430869141,7.37838371299671,NA,NA,164.382965087891,9.02893398447193,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1313",309428.4137,336812.5575,NA,8.09175916894532,9.57505292759738,NA,NA,131.089080810547,8.47936988129745,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1315",309073.3721,336643.765,NA,13.8274387954102,8.07121853996986,NA,NA,135.45329284668,12.791465422242,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1316",308909.8798,336533.2387,NA,24.1655219189453,8.98732181285012,NA,NA,137.148025512695,2.33476561446305,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1317",308762.8822,336401.498,NA,26.9403407802735,7.37838371299671,NA,NA,139.941024780273,3.52829932148909,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1318",308583.1715,336323.8109,NA,14.7576549282227,7.37838371299671,NA,NA,127.758338928223,4.31460456198278,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1319",308393.5678,336262.6622,NA,26.63312978125,7.37838371299671,NA,NA,137.63330078125,2.55992987225747,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H132",152750.1834,493269.472,NA,32.9962737021484,7.37838371299671,NA,NA,127.998657226562,1.73054509954063,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1320",308209.9579,336183.4665,NA,10.8540160117188,8.764209507142,NA,NA,121.854187011719,5.71874482359361,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1321",308023.4825,336111.3128,NA,5.39871663427735,8.07121853996986,NA,NA,116.398887634277,3.8994559669934,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1322",307856.631,336010.1732,NA,5.49493092871094,7.37838371299671,NA,NA,116.495101928711,2.93416308783718,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1323",310449.4022,337591.4785,NA,62.2860565185547,9.16962253869762,NA,NA,202.876373291016,17.5082669314323,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1324",310505.0251,337782.9968,NA,107.392364501953,7.37838371299671,NA,NA,247.982681274414,11.7918190789525,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1325",310604.8833,337953.1502,NA,120.837643331055,7.37838371299671,NA,NA,267.6455078125,4.96402224545153,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1326",310762.3502,337975.9876,NA,117.439022725586,7.37838371299671,NA,NA,264.246887207031,7.52422316942329,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1327",310922.688,337882.1712,NA,110.375393575195,7.37838371299671,NA,NA,257.183258056641,8.01276173607128,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1328",311043.972,337983.6397,NA,100.562710469727,9.32375833901174,NA,NA,247.370574951172,6.42012580601536,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1329",311176.1201,338126.1104,NA,134.010067647461,8.47657950853094,NA,NA,280.817932128906,25.1717264236759,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H133",152685.5568,493078.8934,NA,30.9378940161133,8.07121853996986,NA,NA,125.50853729248,4.15800651067524,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1330",311300.4033,338281.8334,NA,224.59960622168,7.37838371299671,NA,NA,371.407470703125,7.70028253987214,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1331",311440.6599,338420.0667,NA,116.268757086914,8.07121853996986,NA,NA,364.220397949219,21.6864867899305,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1332",311564.8938,338568.6053,NA,46.5432016669922,8.98732181285012,NA,NA,294.494842529297,16.7766873029265,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1333",311641.1257,338746.8802,NA,43.1688425361328,9.16962253869762,NA,NA,291.120483398438,20.4866693263059,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1334",311764.4605,338902.5098,NA,113.26881812207,8.07121853996986,NA,NA,361.220458984375,15.990198005452,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1335",311854.7833,339079.578,NA,161.818564419922,9.16962253869762,NA,NA,349.156982421875,17.1444742531113,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1336",311937.026,339261.6552,NA,124.205529582031,8.47657950853094,NA,NA,311.543548583984,14.5101833866833,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1337",312033.2481,339436.1991,NA,94.32534159375,9.57505292759738,NA,NA,281.663360595703,14.6837790577563,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1338",310732.5027,337103.5603,NA,96.302001953125,8.07121853996986,NA,NA,300.588806152344,6.168824521974,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1339",310780.1172,336909.9063,NA,79.1060710312501,11.9421136100912,NA,NA,280.765869140625,3.55846843817774,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H134",152619.4067,492889.8385,NA,17.7160388525391,8.07121853996986,NA,NA,112.286682128906,3.98066571473977,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1340",310829.7099,336716.6191,NA,80.9673156738281,8.07121853996986,NA,NA,285.254119873047,10.4929780099938,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1341",310799.1901,336530.2076,NA,68.2139264589846,10.3222307815901,NA,NA,269.893371582031,3.69895297203413,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1342",310733.3452,336347.1214,NA,77.7591247558594,10.0168608797038,NA,NA,282.045928955078,11.8896973343394,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1343",310774.3933,336162.1677,NA,99.8750610351562,8.07121853996986,NA,NA,304.161865234375,7.270949769377,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1344",310815.5884,335968.7928,NA,177.776596069336,8.07121853996986,NA,NA,299.422821044922,7.71659944756767,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1345",310897.0854,335787.8672,NA,149.927993774414,8.764209507142,NA,NA,271.57421875,13.1903456839212,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1346",310981.8512,335607.3739,NA,88.2575225830078,7.37838371299671,NA,NA,209.903747558594,18.4922335924512,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1347",311041.2717,335418.3906,NA,22.2780151367188,11.1389735586995,NA,NA,143.924240112305,21.8204149037191,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1349",311146.5654,335041.612,NA,26.4217569648438,8.47657950853094,NA,NA,144.674850463867,16.8422180208776,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1350",311129.7328,334847.4469,NA,75.2490539550781,8.98732181285012,NA,NA,192.330963134766,29.4494974661798,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1351",311201.0275,334671.7496,NA,145.209625244141,8.47657950853094,NA,NA,262.291534423828,17.1388862686897,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1352",311225.2165,334477.4416,NA,134.540879177734,7.37838371299671,NA,NA,273.03076171875,4.6141944985265,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1353",310776.523,337378.711,NA,93.9952697753906,8.764209507142,NA,NA,234.585586547852,23.3537104501787,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1354",310942.0673,337486.4159,NA,81.6615295410156,11.6682269109834,NA,NA,222.251846313477,13.2692769179263,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1355",311106.4609,337555.8021,NA,133.745895385742,10.7099857395825,NA,NA,274.336212158203,22.7538042531204,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1356",311273.073,337472.4371,NA,204.647232055664,8.47657950853094,NA,NA,345.237548828125,26.6312310217266,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1357",311425.8119,337429.6994,NA,239.812911987305,7.37838371299671,NA,NA,380.403228759766,2.62130146321135,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1358",311615.9472,337456.0748,NA,178.249359130859,8.98732181285012,NA,NA,382.536163330078,12.984560682018,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1359",311814.3885,337443.9247,NA,225.229141235352,8.47657950853094,NA,NA,373.608703613281,14.2930567846652,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H136",152429.7169,492534.5828,NA,25.4487362006836,7.37838371299671,NA,NA,124.205093383789,2.9867146513224,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1361",312206.8102,337482.5569,NA,184.376388549805,8.98732181285012,NA,NA,332.755950927734,12.0012434268273,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1363",312519.9044,337610.5056,NA,136.082878553711,8.47657950853094,NA,NA,324.823303222656,12.9081242290729,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1364",312693.0211,337530.4241,NA,134.529930555664,7.37838371299671,NA,NA,323.270355224609,8.6627680741481,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1367",313243.0773,337472.0896,NA,59.094856703125,10.1503866922047,NA,NA,247.83528137207,7.41884855022279,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1368",337056.1953,470537.1563,NA,46.068489074707,8.07121853996986,NA,NA,163.410552978516,7.66822688731954,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H137",152341.2204,492355.8122,NA,30.8190364936524,7.37838371299671,NA,NA,129.575393676758,5.78310632286304,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1370",337280.3672,470205.875,NA,0,15.0101603376394,NA,NA,121.282417297363,3.5080601649999,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1371",337392.4453,470040.2266,NA,31.3790435791016,8.47657950853094,NA,NA,154.987075805664,12.8388424720968,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1372",337504.5313,469874.5938,NA,68.6557159423828,7.37838371299671,NA,NA,192.263748168945,13.4171527083658,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1373",337616.6172,469708.9453,NA,106.591388922852,8.07121853996986,NA,NA,227.647796630859,19.4897964047493,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1374",337728.6953,469543.3125,NA,116.877048712891,8.764209507142,NA,NA,237.933456420898,15.5753365214199,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1376",337952.8672,469212.0234,NA,205.192066413086,8.07121853996986,NA,NA,326.248474121094,18.6407743315368,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1377",338064.9453,469046.375,NA,221.650817871094,8.07121853996986,NA,NA,377.272888183594,15.0658816158413,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1379",338289.1172,468715.0938,NA,187.616836547852,7.37838371299671,NA,NA,379.927551269531,7.92565058354604,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1380",338401.1953,468549.4609,NA,220.206008911133,8.98732181285012,NA,NA,412.516723632812,20.7510546907301,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1381",338513.2813,468383.8125,NA,310.434265136719,7.37838371299671,NA,NA,456.057769775391,8.04483382362224,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1384",353691.1641,473594.4609,NA,52.9098701477051,8.98732181285012,NA,NA,114.470603942871,13.5852605014922,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1385",353511.5625,473682.4375,NA,110.980846405029,7.37838371299671,NA,NA,172.541580200195,15.5791462433082,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1386",353331.9609,473770.4375,NA,148.4574443396,8.07121853996986,NA,NA,210.018463134766,9.02393774707131,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1387",353152.3516,473858.4297,NA,135.038642883301,7.37838371299671,NA,NA,232.604476928711,7.66749103353687,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1388",352972.75,473946.4063,NA,124.635959845703,7.37838371299671,NA,NA,248.603607177734,3.66583915722583,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1389",352793.1484,474034.4063,NA,141.245701056641,8.07121853996986,NA,NA,265.213348388672,19.2932399132494,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1390",352613.5391,474122.3984,NA,117.091995239258,8.47657950853094,NA,NA,248.530334472656,26.8366379742387,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1392",352254.3359,474298.375,NA,150.593673706055,8.764209507142,NA,NA,297.156066894531,21.8952372050806,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1393",352074.7266,474386.3672,NA,165.271926879883,8.47657950853094,NA,NA,330.319793701172,27.8935015894647,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1394",351895.125,474474.3438,NA,236.091018676758,8.47657950853094,NA,NA,401.138885498047,27.5313128921468,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1395",351715.5234,474562.3438,NA,299.988571166992,7.37838371299671,NA,NA,465.036437988281,4.20527188193627,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1397",231985.5977,508770.5313,NA,19.3921965214844,8.07121853996986,NA,NA,131.239898681641,8.26227700286568,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1398",231796.25,508706.1328,NA,13.0696714970704,8.47657950853094,NA,NA,124.917373657227,6.39636967070057,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1399",231606.8945,508641.75,NA,21.1262520356446,8.07121853996986,NA,NA,135.797973632812,3.68844855367439,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H14",245418.7807,519664.7233,NA,44.1721384345703,8.07121853996986,NA,NA,134.154998779297,12.892960224503,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H140",152065.9543,491821.0241,NA,14.5874144492188,7.37838371299671,NA,NA,113.686637878418,10.5519469676575,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1400",231417.5469,508577.3516,NA,26.7828551923829,7.37838371299671,NA,NA,138.630386352539,6.55078022277907,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1402",231038.8438,508448.5703,NA,13.7676140004883,8.07121853996986,NA,NA,125.613777160645,3.04525754779413,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1404",230660.1406,508319.7813,NA,30.7137415229492,7.37838371299671,NA,NA,143.007720947266,5.52273032211806,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1405",230470.7969,508255.3984,NA,46.6811420019531,7.37838371299671,NA,NA,153.857070922852,7.92583890736783,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1406",230281.4414,508191,NA,34.9888660009766,7.37838371299671,NA,NA,142.164794921875,4.86560514142794,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1407",230092.0938,508126.6172,NA,31.2423297460938,7.37838371299671,NA,NA,138.418258666992,2.26155495439146,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1409",229713.3906,507997.8203,NA,10.3282403227539,11.7966070461166,NA,NA,114.249870300293,1.53982457876169,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H141",151983.8062,491638.1906,NA,22.911320394043,7.37838371299671,NA,NA,122.010543823242,3.78685044565478,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1410",229524.043,507933.4375,NA,18.0214628095703,8.07121853996986,NA,NA,123.02180480957,3.56272675952557,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1411",229334.6875,507869.0391,NA,12.8105939741211,9.45727857185611,NA,NA,117.810935974121,4.80863280329128,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1412",232187.4063,508666.3125,NA,18.0424965424805,8.07121853996986,NA,NA,132.714218139648,6.30010680698425,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1413",232190.6842,508466.6961,NA,8.32827840283207,12.2140457754845,NA,NA,123,1.57473657501707,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1415",232194.2695,508073.0234,NA,22.5233009858399,7.37838371299671,NA,NA,137.195022583008,4.10978188578075,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1416",232190.3789,507873.0547,NA,6.34570034570316,8.47657950853094,NA,NA,121.017478942871,12.482097719297,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H142",151890.231,491461.3246,NA,23.2062848920899,7.37838371299671,NA,NA,123.156410217285,6.63722844768061,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1420",232174.6164,507073.2337,NA,15.2121047973633,7.37838371299671,NA,NA,134.489669799805,8.52893886758395,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1422",232179.793,506679.8125,NA,23.1553573608398,7.37838371299671,NA,NA,142.432922363281,4.29738000707452,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1423",232175.625,506479.8516,NA,37.0880966186523,7.37838371299671,NA,NA,156.365661621094,1.85766885490165,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1424",232181.8024,506280.2918,NA,28.1145248413086,7.37838371299671,NA,NA,146.26139831543,5.18928011824793,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1425",232189.564,506081.4036,NA,15.0448657568359,9.45727857185611,NA,NA,132.290115356445,3.3596238984393,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1426",232177.9981,505882.1918,NA,14.8512927587891,8.07121853996986,NA,NA,132.096542358398,3.76807885738678,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1427",233150.3172,508581.9742,NA,33.2820667861328,8.07121853996986,NA,NA,153.805236816406,7.7095563848714,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1430",233120.8247,507990.4928,NA,7.26924177392578,8.98732181285012,NA,NA,127.792411804199,6.07147830629376,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1431",233113.1246,507790.7959,NA,0.000113999999996395,9.16962253869762,NA,NA,120.330718994141,7.89418797307987,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1432",233112.0688,507591.029,NA,16.0485309526368,8.07121853996986,NA,NA,135.327178955078,5.46236669831066,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1434",233113.8882,507192.334,NA,0.000284999999990987,8.98732181285012,NA,NA,117.029159545898,6.12500283202765,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1435",233088.3219,506999.5488,NA,0.000398999999987382,8.07121853996986,NA,NA,116.655334472656,12.4073171692933,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1436",233135.304,506821.0811,NA,19.1736866938477,7.37838371299671,NA,NA,138.452163696289,2.94438709478491,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1437",233247.2511,506687.9449,NA,21.6369435297852,7.37838371299671,NA,NA,140.915420532227,0.794174926391231,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1438",233394.1656,506516.744,NA,12.8634755122071,9.16962253869762,NA,NA,132.141952514648,6.51193704490093,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1439",233527.4063,506367.625,NA,33.4179951655274,7.37838371299671,NA,NA,152.696472167969,3.22462944332925,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H144",151706.2548,491105.3071,NA,19.7934803603516,8.07121853996986,NA,NA,118.455497741699,3.95448960041847,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1440",233658.6836,506216.7266,NA,30.9443897841797,7.37838371299671,NA,NA,157.355041503906,3.77781859457053,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1441",233789.9531,506065.8438,NA,29.1876525878906,9.32375833901174,NA,NA,155.634384155273,2.21329211569322,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1442",232554.6833,508888.413,NA,42.9433449311524,7.37838371299671,NA,NA,157.61506652832,2.8731275733299,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1444",232925.5166,508879.9582,NA,44.3397112709961,7.37838371299671,NA,NA,159.011489868164,2.65030589282555,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1445",233098.6918,508856.0825,NA,52.1470875380859,7.37838371299671,NA,NA,172.670257568359,1.25292028053623,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1447",233193.2263,509154.1247,NA,25.8303186713867,7.37838371299671,NA,NA,152.641723632812,7.97247793115096,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1448",233379.6563,509170.6927,NA,33.9940607368164,7.37838371299671,NA,NA,160.805465698242,6.51485945984969,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1449",233579.4413,509169.7835,NA,43.2007374404297,7.37838371299671,NA,NA,163.723907470703,4.67381923082285,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H145",154833.4297,493531.1285,NA,18.7474925747071,7.37838371299671,NA,NA,114.069259643555,6.46467650275523,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1450",233777.3125,509190.8502,NA,24.4434316337891,11.5674231199064,NA,NA,143.343841552734,2.94922494227233,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1451",233976.7703,509194.1606,NA,37.3424000380859,8.47657950853094,NA,NA,157.865570068359,6.96059731409995,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1452",234175.9369,509210.8988,NA,34.5710565864258,8.47657950853094,NA,NA,162.391159057617,4.21346540006497,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1453",234375.3257,509226.4171,NA,22.8537799414063,7.37838371299671,NA,NA,175.290222167969,4.65339866676351,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1454",234574.2876,509242.4021,NA,9.82689395507813,9.32375833901174,NA,NA,162.263336181641,7.19867157046355,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1455",234772.6563,509254.5234,NA,11.8631183203125,8.98732181285012,NA,NA,164.299560546875,7.32771086391442,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1456",234972.3858,509256.8347,NA,33.6780862089844,7.37838371299671,NA,NA,173.781387329102,5.60800651173564,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1457",233001.966,341819.2308,NA,0,13.8531925879515,NA,NA,158.695938110352,2.31775689395815,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1458",232801.7746,341799.2842,NA,11.7095489501953,7.37838371299671,NA,NA,170.939956665039,2.71731192270175,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1459",232602.1177,341774.6255,NA,16.4486478681641,8.07121853996986,NA,NA,170.623291015625,2.26462498587932,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H146",155029.4275,493488.4088,NA,18.0553691616211,8.47657950853094,NA,NA,113.377136230469,6.94172486900017,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1460",232402.1977,341745.3262,NA,7.86723731152344,8.07121853996986,NA,NA,166.796905517578,4.98167329126176,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1461",232203.4218,341717.9119,NA,5.69999999981974e-05,9.32375833901174,NA,NA,153.957443237305,2.16362959275675,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1462",232006.1682,341684.8474,NA,4.2286506826172,8.07121853996986,NA,NA,163.158660888672,5.13034003363629,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1465",231410.9848,341596.4555,NA,22.8130520683596,8.07121853996986,NA,NA,173.087692260742,3.27960452570044,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1466",231211.0884,341577.8202,NA,23.7870816093752,8.07121853996986,NA,NA,174.061721801758,4.42754733346542,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1467",231011.9332,341554.2561,NA,9.58976833789063,8.07121853996986,NA,NA,172.905364990234,4.28575681005143,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1468",230814.3465,341522.4712,NA,10.1971291777344,8.764209507142,NA,NA,173.512725830078,1.4370756808427,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1469",230616.1166,341487.9428,NA,8.22719970800784,8.07121853996986,NA,NA,171.543594360352,3.82412217927467,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H147",154439.1558,493605.5746,NA,16.4943430244141,7.37838371299671,NA,NA,119.277648925781,7.73076051022853,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1470",230417.6347,341459.084,NA,0.000113999999996395,8.98732181285012,NA,NA,163.300918579102,2.07862021487782,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1471",230218.4612,341437.9436,NA,0.204350112304724,9.77571099759397,NA,NA,163.520858764648,1.35894285968495,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1472",233249.9848,341718.2501,NA,7.59657691113281,7.37838371299671,NA,NA,162.218124389648,4.6265361489374,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1473",233070.0145,341637.6586,NA,11.5226063369141,8.07121853996986,NA,NA,170.753128051758,5.07072878595488,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1474",232888.5152,341554.8352,NA,1.66751905664063,13.7110396464913,NA,NA,160.898040771484,2.4030045782642,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1475",232702.3753,341479.3183,NA,9.27547498925782,9.32375833901174,NA,NA,168.505996704102,2.63958887964718,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1476",232515.9689,341407.6441,NA,7.665283203125,9.77571099759397,NA,NA,169.665283203125,1.41286158400381,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1477",232335.7719,341328.5571,NA,6.15548706054688,8.47657950853094,NA,NA,168.155487060547,3.13816053884673,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H148",154635.7801,493565.1333,NA,18.8564403286133,9.45727857185611,NA,NA,114.178207397461,5.09505654939695,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1481",231595.9745,341022.5471,NA,7.00032938671876,7.37838371299671,NA,NA,169.000671386719,3.78806824261132,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1482",231410.9889,340943.2554,NA,9.5548795576172,7.37838371299671,NA,NA,171.555221557617,1.97634600096654,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1483",231226.4187,340863.9277,NA,12.3562101240234,8.07121853996986,NA,NA,174.356552124023,1.95858285479599,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1484",231050.2607,340764.4607,NA,21.6099180097656,8.07121853996986,NA,NA,183.610260009766,2.59459182667569,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1485",230882.911,340656.4976,NA,21.5781141503907,7.37838371299671,NA,NA,184.894622802734,1.64687390385432,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1486",230719.4904,340546.0376,NA,15.7086378320313,8.47657950853094,NA,NA,179.025146484375,3.08179182204444,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1487",233265.8165,341606.4692,NA,14.0364420234375,9.16962253869762,NA,NA,168.657989501953,4.74980963138543,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1488",233226.7839,341410.219,NA,20.8150217353516,7.37838371299671,NA,NA,175.436569213867,1.96951045472443,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
"H1489",233195.0189,341212.8312,NA,15.2524494765625,8.47657950853094,NA,NA,174.482971191406,1.96342218207017,"pending_manual_contact","pending_manual_contact","pending_source_not_found"
